"";"vuosi";"atyyppi";"atyyppi_tp";"amma3";"N"
"5172";2009;"ms";"ydinms";"muut tt";67
"5173";2009;"ms";"ydinms";NA;55
"5174";2009;"ms";"kaupms";"sotilaat";12
"5175";2009;"ms";"kaupms";"johtajat";32
"5176";2009;"ms";"kaupms";"erityisasiantuntijat";115
"5177";2009;"ms";"kaupms";"asiantuntijat";146
"5178";2009;"ms";"kaupms";"tsto & aspal tt";35
"5179";2009;"ms";"kaupms";"pal, myynti & hoito tt";170
"5180";2009;"ms";"kaupms";"maanvil & metsä tt";34
"5181";2009;"ms";"kaupms";"rakennus tt";122
"5182";2009;"ms";"kaupms";"korj & valm tt";148
"5183";2009;"ms";"kaupms";"pros tt";63
"5184";2009;"ms";"kaupms";"kulj tt";143
"5185";2009;"ms";"kaupms";"siivoojat & kettiö tt";25
"5186";2009;"ms";"kaupms";"muut tt";42
"5187";2009;"ms";"kaupms";NA;15
"5188";2009;"ms";"kaup";"sotilaat";5
"5189";2009;"ms";"kaup";"johtajat";36
"5190";2009;"ms";"kaup";"erityisasiantuntijat";99
"5191";2009;"ms";"kaup";"asiantuntijat";148
"5192";2009;"ms";"kaup";"tsto & aspal tt";42
"5193";2009;"ms";"kaup";"pal, myynti & hoito tt";152
"5194";2009;"ms";"kaup";"maanvil & metsä tt";29
"5195";2009;"ms";"kaup";"rakennus tt";92
"5196";2009;"ms";"kaup";"korj & valm tt";136
"5197";2009;"ms";"kaup";"pros tt";69
"5198";2009;"ms";"kaup";"kulj tt";129
"5199";2009;"ms";"kaup";"siivoojat & kettiö tt";27
"5200";2009;"ms";"kaup";"muut tt";38
"5201";2009;"ms";"kaup";NA;22
"5202";2009;"ms";"tkakeskus";"sotilaat";86
"5203";2009;"ms";"tkakeskus";"johtajat";250
"5204";2009;"ms";"tkakeskus";"erityisasiantuntijat";1152
"5205";2009;"ms";"tkakeskus";"asiantuntijat";1342
"5206";2009;"ms";"tkakeskus";"tsto & aspal tt";470
"5207";2009;"ms";"tkakeskus";"pal, myynti & hoito tt";1257
"5208";2009;"ms";"tkakeskus";"maanvil & metsä tt";171
"5209";2009;"ms";"tkakeskus";"rakennus tt";440
"5210";2009;"ms";"tkakeskus";"korj & valm tt";995
"5211";2009;"ms";"tkakeskus";"pros tt";524
"5212";2009;"ms";"tkakeskus";"kulj tt";685
"5213";2009;"ms";"tkakeskus";"siivoojat & kettiö tt";252
"5214";2009;"ms";"tkakeskus";"muut tt";127
"5215";2009;"ms";"tkakeskus";NA;73
"5216";2009;"ms";"yokaup";"sotilaat";65
"5217";2009;"ms";"yokaup";"johtajat";256
"5218";2009;"ms";"yokaup";"erityisasiantuntijat";1100
"5219";2009;"ms";"yokaup";"asiantuntijat";1453
"5220";2009;"ms";"yokaup";"tsto & aspal tt";438
"5221";2009;"ms";"yokaup";"pal, myynti & hoito tt";1237
"5222";2009;"ms";"yokaup";"maanvil & metsä tt";136
"5223";2009;"ms";"yokaup";"rakennus tt";816
"5224";2009;"ms";"yokaup";"korj & valm tt";711
"5225";2009;"ms";"yokaup";"pros tt";280
"5226";2009;"ms";"yokaup";"kulj tt";639
"5227";2009;"ms";"yokaup";"siivoojat & kettiö tt";236
"5228";2009;"ms";"yokaup";"muut tt";176
"5229";2009;"ms";"yokaup";NA;135
"5230";2009;"ms";"pk";"sotilaat";NA
"5231";2009;"ms";"pk";"johtajat";81
"5232";2009;"ms";"pk";"erityisasiantuntijat";173
"5233";2009;"ms";"pk";"asiantuntijat";229
"5234";2009;"ms";"pk";"tsto & aspal tt";92
"5235";2009;"ms";"pk";"pal, myynti & hoito tt";162
"5236";2009;"ms";"pk";"maanvil & metsä tt";18
"5237";2009;"ms";"pk";"rakennus tt";138
"5238";2009;"ms";"pk";"korj & valm tt";73
"5239";2009;"ms";"pk";"pros tt";42
"5240";2009;"ms";"pk";"kulj tt";108
"5241";2009;"ms";"pk";"siivoojat & kettiö tt";26
"5242";2009;"ms";"pk";"muut tt";23
"5243";2009;"ms";"pk";NA;53
"5244";2009;"ydinms";"ms";"sotilaat";14
"5245";2009;"ydinms";"ms";"johtajat";81
"5246";2009;"ydinms";"ms";"erityisasiantuntijat";340
"5247";2009;"ydinms";"ms";"asiantuntijat";292
"5248";2009;"ydinms";"ms";"tsto & aspal tt";96
"5249";2009;"ydinms";"ms";"pal, myynti & hoito tt";395
"5250";2009;"ydinms";"ms";"maanvil & metsä tt";109
"5251";2009;"ydinms";"ms";"rakennus tt";124
"5252";2009;"ydinms";"ms";"korj & valm tt";251
"5253";2009;"ydinms";"ms";"pros tt";124
"5254";2009;"ydinms";"ms";"kulj tt";269
"5255";2009;"ydinms";"ms";"siivoojat & kettiö tt";67
"5256";2009;"ydinms";"ms";"muut tt";27
"5257";2009;"ydinms";"ms";NA;25
"5258";2009;"ydinms";"ydinms";"sotilaat";662
"5259";2009;"ydinms";"ydinms";"johtajat";5759
"5260";2009;"ydinms";"ydinms";"erityisasiantuntijat";18282
"5261";2009;"ydinms";"ydinms";"asiantuntijat";23557
"5262";2009;"ydinms";"ydinms";"tsto & aspal tt";11692
"5263";2009;"ydinms";"ydinms";"pal, myynti & hoito tt";46540
"5264";2009;"ydinms";"ydinms";"maanvil & metsä tt";27397
"5265";2009;"ydinms";"ydinms";"rakennus tt";9044
"5266";2009;"ydinms";"ydinms";"korj & valm tt";21072
"5267";2009;"ydinms";"ydinms";"pros tt";15181
"5268";2009;"ydinms";"ydinms";"kulj tt";12738
"5269";2009;"ydinms";"ydinms";"siivoojat & kettiö tt";10450
"5270";2009;"ydinms";"ydinms";"muut tt";3884
"5271";2009;"ydinms";"ydinms";NA;4939
"5272";2009;"ydinms";"kaupms";"sotilaat";39
"5273";2009;"ydinms";"kaupms";"johtajat";172
"5274";2009;"ydinms";"kaupms";"erityisasiantuntijat";715
"5275";2009;"ydinms";"kaupms";"asiantuntijat";907
"5276";2009;"ydinms";"kaupms";"tsto & aspal tt";284
"5277";2009;"ydinms";"kaupms";"pal, myynti & hoito tt";1117
"5278";2009;"ydinms";"kaupms";"maanvil & metsä tt";188
"5279";2009;"ydinms";"kaupms";"rakennus tt";372
"5280";2009;"ydinms";"kaupms";"korj & valm tt";664
"5281";2009;"ydinms";"kaupms";"pros tt";394
"5282";2009;"ydinms";"kaupms";"kulj tt";565
"5283";2009;"ydinms";"kaupms";"siivoojat & kettiö tt";212
"5284";2009;"ydinms";"kaupms";"muut tt";160
"5285";2009;"ydinms";"kaupms";NA;78
"5286";2009;"ydinms";"kaup";"sotilaat";44
"5287";2009;"ydinms";"kaup";"johtajat";271
"5288";2009;"ydinms";"kaup";"erityisasiantuntijat";959
"5289";2009;"ydinms";"kaup";"asiantuntijat";1258
"5290";2009;"ydinms";"kaup";"tsto & aspal tt";398
"5291";2009;"ydinms";"kaup";"pal, myynti & hoito tt";1268
"5292";2009;"ydinms";"kaup";"maanvil & metsä tt";92
"5293";2009;"ydinms";"kaup";"rakennus tt";427
"5294";2009;"ydinms";"kaup";"korj & valm tt";939
"5295";2009;"ydinms";"kaup";"pros tt";616
"5296";2009;"ydinms";"kaup";"kulj tt";521
"5297";2009;"ydinms";"kaup";"siivoojat & kettiö tt";224
"5298";2009;"ydinms";"kaup";"muut tt";193
"5299";2009;"ydinms";"kaup";NA;97
"5300";2009;"ydinms";"tkakeskus";"sotilaat";91
"5301";2009;"ydinms";"tkakeskus";"johtajat";776
"5302";2009;"ydinms";"tkakeskus";"erityisasiantuntijat";2940
"5303";2009;"ydinms";"tkakeskus";"asiantuntijat";4218
"5304";2009;"ydinms";"tkakeskus";"tsto & aspal tt";1245
"5305";2009;"ydinms";"tkakeskus";"pal, myynti & hoito tt";3548
"5306";2009;"ydinms";"tkakeskus";"maanvil & metsä tt";313
"5307";2009;"ydinms";"tkakeskus";"rakennus tt";966
"5308";2009;"ydinms";"tkakeskus";"korj & valm tt";3239
"5309";2009;"ydinms";"tkakeskus";"pros tt";1652
"5310";2009;"ydinms";"tkakeskus";"kulj tt";1408
"5311";2009;"ydinms";"tkakeskus";"siivoojat & kettiö tt";701
"5312";2009;"ydinms";"tkakeskus";"muut tt";512
"5313";2009;"ydinms";"tkakeskus";NA;243
"5314";2009;"ydinms";"yokaup";"sotilaat";174
"5315";2009;"ydinms";"yokaup";"johtajat";579
"5316";2009;"ydinms";"yokaup";"erityisasiantuntijat";2644
"5317";2009;"ydinms";"yokaup";"asiantuntijat";3133
"5318";2009;"ydinms";"yokaup";"tsto & aspal tt";1009
"5319";2009;"ydinms";"yokaup";"pal, myynti & hoito tt";2278
"5320";2009;"ydinms";"yokaup";"maanvil & metsä tt";111
"5321";2009;"ydinms";"yokaup";"rakennus tt";956
"5322";2009;"ydinms";"yokaup";"korj & valm tt";1589
"5323";2009;"ydinms";"yokaup";"pros tt";595
"5324";2009;"ydinms";"yokaup";"kulj tt";952
"5325";2009;"ydinms";"yokaup";"siivoojat & kettiö tt";582
"5326";2009;"ydinms";"yokaup";"muut tt";359
"5327";2009;"ydinms";"yokaup";NA;278
"5328";2009;"ydinms";"pk";"sotilaat";23
"5329";2009;"ydinms";"pk";"johtajat";385
"5330";2009;"ydinms";"pk";"erityisasiantuntijat";1130
"5331";2009;"ydinms";"pk";"asiantuntijat";1271
"5332";2009;"ydinms";"pk";"tsto & aspal tt";464
"5333";2009;"ydinms";"pk";"pal, myynti & hoito tt";648
"5334";2009;"ydinms";"pk";"maanvil & metsä tt";28
"5335";2009;"ydinms";"pk";"rakennus tt";288
"5336";2009;"ydinms";"pk";"korj & valm tt";317
"5337";2009;"ydinms";"pk";"pros tt";108
"5338";2009;"ydinms";"pk";"kulj tt";312
"5339";2009;"ydinms";"pk";"siivoojat & kettiö tt";114
"5340";2009;"ydinms";"pk";"muut tt";135
"5341";2009;"ydinms";"pk";NA;148
"5342";2009;"kaupms";"ms";"sotilaat";8
"5343";2009;"kaupms";"ms";"johtajat";72
"5344";2009;"kaupms";"ms";"erityisasiantuntijat";191
"5345";2009;"kaupms";"ms";"asiantuntijat";172
"5346";2009;"kaupms";"ms";"tsto & aspal tt";39
"5347";2009;"kaupms";"ms";"pal, myynti & hoito tt";139
"5348";2009;"kaupms";"ms";"maanvil & metsä tt";23
"5349";2009;"kaupms";"ms";"rakennus tt";53
"5350";2009;"kaupms";"ms";"korj & valm tt";51
"5351";2009;"kaupms";"ms";"pros tt";51
"5352";2009;"kaupms";"ms";"kulj tt";141
"5353";2009;"kaupms";"ms";"siivoojat & kettiö tt";12
"5354";2009;"kaupms";"ms";"muut tt";13
"5355";2009;"kaupms";"ms";NA;10
"5356";2009;"kaupms";"ydinms";"sotilaat";71
"5357";2009;"kaupms";"ydinms";"johtajat";304
"5358";2009;"kaupms";"ydinms";"erityisasiantuntijat";1004
"5359";2009;"kaupms";"ydinms";"asiantuntijat";1042
"5360";2009;"kaupms";"ydinms";"tsto & aspal tt";226
"5361";2009;"kaupms";"ydinms";"pal, myynti & hoito tt";1026
"5362";2009;"kaupms";"ydinms";"maanvil & metsä tt";168
"5363";2009;"kaupms";"ydinms";"rakennus tt";340
"5364";2009;"kaupms";"ydinms";"korj & valm tt";736
"5365";2009;"kaupms";"ydinms";"pros tt";486
"5366";2009;"kaupms";"ydinms";"kulj tt";523
"5367";2009;"kaupms";"ydinms";"siivoojat & kettiö tt";192
"5368";2009;"kaupms";"ydinms";"muut tt";122
"5369";2009;"kaupms";"ydinms";NA;96
"5370";2009;"kaupms";"kaupms";"sotilaat";384
"5371";2009;"kaupms";"kaupms";"johtajat";2761
"5372";2009;"kaupms";"kaupms";"erityisasiantuntijat";10191
"5373";2009;"kaupms";"kaupms";"asiantuntijat";11603
"5374";2009;"kaupms";"kaupms";"tsto & aspal tt";5042
"5375";2009;"kaupms";"kaupms";"pal, myynti & hoito tt";25197
"5376";2009;"kaupms";"kaupms";"maanvil & metsä tt";10029
"5377";2009;"kaupms";"kaupms";"rakennus tt";5839
"5378";2009;"kaupms";"kaupms";"korj & valm tt";8617
"5379";2009;"kaupms";"kaupms";"pros tt";5001
"5380";2009;"kaupms";"kaupms";"kulj tt";6539
"5381";2009;"kaupms";"kaupms";"siivoojat & kettiö tt";5557
"5382";2009;"kaupms";"kaupms";"muut tt";1843
"5383";2009;"kaupms";"kaupms";NA;3224
"5384";2009;"kaupms";"kaup";"sotilaat";122
"5385";2009;"kaupms";"kaup";"johtajat";1181
"5386";2009;"kaupms";"kaup";"erityisasiantuntijat";3884
"5387";2009;"kaupms";"kaup";"asiantuntijat";5476
"5388";2009;"kaupms";"kaup";"tsto & aspal tt";1821
"5389";2009;"kaupms";"kaup";"pal, myynti & hoito tt";6010
"5390";2009;"kaupms";"kaup";"maanvil & metsä tt";271
"5391";2009;"kaupms";"kaup";"rakennus tt";1270
"5392";2009;"kaupms";"kaup";"korj & valm tt";3559
"5393";2009;"kaupms";"kaup";"pros tt";2481
"5394";2009;"kaupms";"kaup";"kulj tt";1502
"5395";2009;"kaupms";"kaup";"siivoojat & kettiö tt";1045
"5396";2009;"kaupms";"kaup";"muut tt";992
"5397";2009;"kaupms";"kaup";NA;293
"5398";2009;"kaupms";"tkakeskus";"sotilaat";54
"5399";2009;"kaupms";"tkakeskus";"johtajat";613
"5400";2009;"kaupms";"tkakeskus";"erityisasiantuntijat";2182
"5401";2009;"kaupms";"tkakeskus";"asiantuntijat";2724
"5402";2009;"kaupms";"tkakeskus";"tsto & aspal tt";875
"5403";2009;"kaupms";"tkakeskus";"pal, myynti & hoito tt";2306
"5404";2009;"kaupms";"tkakeskus";"maanvil & metsä tt";83
"5405";2009;"kaupms";"tkakeskus";"rakennus tt";665
"5406";2009;"kaupms";"tkakeskus";"korj & valm tt";1630
"5407";2009;"kaupms";"tkakeskus";"pros tt";983
"5408";2009;"kaupms";"tkakeskus";"kulj tt";786
"5409";2009;"kaupms";"tkakeskus";"siivoojat & kettiö tt";509
"5410";2009;"kaupms";"tkakeskus";"muut tt";435
"5411";2009;"kaupms";"tkakeskus";NA;122
"5412";2009;"kaupms";"yokaup";"sotilaat";263
"5413";2009;"kaupms";"yokaup";"johtajat";2183
"5414";2009;"kaupms";"yokaup";"erityisasiantuntijat";9186
"5415";2009;"kaupms";"yokaup";"asiantuntijat";10646
"5416";2009;"kaupms";"yokaup";"tsto & aspal tt";3594
"5417";2009;"kaupms";"yokaup";"pal, myynti & hoito tt";7628
"5418";2009;"kaupms";"yokaup";"maanvil & metsä tt";174
"5419";2009;"kaupms";"yokaup";"rakennus tt";2141
"5420";2009;"kaupms";"yokaup";"korj & valm tt";4547
"5421";2009;"kaupms";"yokaup";"pros tt";1825
"5422";2009;"kaupms";"yokaup";"kulj tt";1821
"5423";2009;"kaupms";"yokaup";"siivoojat & kettiö tt";1433
"5424";2009;"kaupms";"yokaup";"muut tt";883
"5425";2009;"kaupms";"yokaup";NA;468
"5426";2009;"kaupms";"pk";"sotilaat";93
"5427";2009;"kaupms";"pk";"johtajat";2881
"5428";2009;"kaupms";"pk";"erityisasiantuntijat";6930
"5429";2009;"kaupms";"pk";"asiantuntijat";7930
"5430";2009;"kaupms";"pk";"tsto & aspal tt";2882
"5431";2009;"kaupms";"pk";"pal, myynti & hoito tt";4049
"5432";2009;"kaupms";"pk";"maanvil & metsä tt";82
"5433";2009;"kaupms";"pk";"rakennus tt";1206
"5434";2009;"kaupms";"pk";"korj & valm tt";2040
"5435";2009;"kaupms";"pk";"pros tt";574
"5436";2009;"kaupms";"pk";"kulj tt";1164
"5437";2009;"kaupms";"pk";"siivoojat & kettiö tt";534
"5438";2009;"kaupms";"pk";"muut tt";828
"5439";2009;"kaupms";"pk";NA;445
"5440";2009;"kaup";"ms";"sotilaat";5
"5441";2009;"kaup";"ms";"johtajat";38
"5442";2009;"kaup";"ms";"erityisasiantuntijat";82
"5443";2009;"kaup";"ms";"asiantuntijat";90
"5444";2009;"kaup";"ms";"tsto & aspal tt";32
"5445";2009;"kaup";"ms";"pal, myynti & hoito tt";124
"5446";2009;"kaup";"ms";"maanvil & metsä tt";6
"5447";2009;"kaup";"ms";"rakennus tt";41
"5448";2009;"kaup";"ms";"korj & valm tt";41
"5449";2009;"kaup";"ms";"pros tt";21
"5450";2009;"kaup";"ms";"kulj tt";81
"5451";2009;"kaup";"ms";"siivoojat & kettiö tt";25
"5452";2009;"kaup";"ms";"muut tt";6
"5453";2009;"kaup";"ms";NA;12
"5454";2009;"kaup";"ydinms";"sotilaat";56
"5455";2009;"kaup";"ydinms";"johtajat";297
"5456";2009;"kaup";"ydinms";"erityisasiantuntijat";849
"5457";2009;"kaup";"ydinms";"asiantuntijat";795
"5458";2009;"kaup";"ydinms";"tsto & aspal tt";215
"5459";2009;"kaup";"ydinms";"pal, myynti & hoito tt";688
"5460";2009;"kaup";"ydinms";"maanvil & metsä tt";99
"5461";2009;"kaup";"ydinms";"rakennus tt";247
"5462";2009;"kaup";"ydinms";"korj & valm tt";392
"5463";2009;"kaup";"ydinms";"pros tt";281
"5464";2009;"kaup";"ydinms";"kulj tt";407
"5465";2009;"kaup";"ydinms";"siivoojat & kettiö tt";120
"5466";2009;"kaup";"ydinms";"muut tt";81
"5467";2009;"kaup";"ydinms";NA;79
"5468";2009;"kaup";"kaupms";"sotilaat";299
"5469";2009;"kaup";"kaupms";"johtajat";708
"5470";2009;"kaup";"kaupms";"erityisasiantuntijat";2513
"5471";2009;"kaup";"kaupms";"asiantuntijat";2222
"5472";2009;"kaup";"kaupms";"tsto & aspal tt";754
"5473";2009;"kaup";"kaupms";"pal, myynti & hoito tt";2634
"5474";2009;"kaup";"kaupms";"maanvil & metsä tt";205
"5475";2009;"kaup";"kaupms";"rakennus tt";900
"5476";2009;"kaup";"kaupms";"korj & valm tt";1715
"5477";2009;"kaup";"kaupms";"pros tt";1162
"5478";2009;"kaup";"kaupms";"kulj tt";1070
"5479";2009;"kaup";"kaupms";"siivoojat & kettiö tt";440
"5480";2009;"kaup";"kaupms";"muut tt";459
"5481";2009;"kaup";"kaupms";NA;172
"5482";2009;"kaup";"kaup";"sotilaat";634
"5483";2009;"kaup";"kaup";"johtajat";6754
"5484";2009;"kaup";"kaup";"erityisasiantuntijat";24804
"5485";2009;"kaup";"kaup";"asiantuntijat";29176
"5486";2009;"kaup";"kaup";"tsto & aspal tt";12047
"5487";2009;"kaup";"kaup";"pal, myynti & hoito tt";46587
"5488";2009;"kaup";"kaup";"maanvil & metsä tt";5382
"5489";2009;"kaup";"kaup";"rakennus tt";8527
"5490";2009;"kaup";"kaup";"korj & valm tt";16792
"5491";2009;"kaup";"kaup";"pros tt";13176
"5492";2009;"kaup";"kaup";"kulj tt";8368
"5493";2009;"kaup";"kaup";"siivoojat & kettiö tt";10235
"5494";2009;"kaup";"kaup";"muut tt";5284
"5495";2009;"kaup";"kaup";NA;5579
"5496";2009;"kaup";"tkakeskus";"sotilaat";91
"5497";2009;"kaup";"tkakeskus";"johtajat";884
"5498";2009;"kaup";"tkakeskus";"erityisasiantuntijat";2827
"5499";2009;"kaup";"tkakeskus";"asiantuntijat";3277
"5500";2009;"kaup";"tkakeskus";"tsto & aspal tt";987
"5501";2009;"kaup";"tkakeskus";"pal, myynti & hoito tt";2431
"5502";2009;"kaup";"tkakeskus";"maanvil & metsä tt";80
"5503";2009;"kaup";"tkakeskus";"rakennus tt";630
"5504";2009;"kaup";"tkakeskus";"korj & valm tt";1551
"5505";2009;"kaup";"tkakeskus";"pros tt";976
"5506";2009;"kaup";"tkakeskus";"kulj tt";763
"5507";2009;"kaup";"tkakeskus";"siivoojat & kettiö tt";537
"5508";2009;"kaup";"tkakeskus";"muut tt";502
"5509";2009;"kaup";"tkakeskus";NA;171
"5510";2009;"kaup";"yokaup";"sotilaat";455
"5511";2009;"kaup";"yokaup";"johtajat";3006
"5512";2009;"kaup";"yokaup";"erityisasiantuntijat";11072
"5513";2009;"kaup";"yokaup";"asiantuntijat";11302
"5514";2009;"kaup";"yokaup";"tsto & aspal tt";4104
"5515";2009;"kaup";"yokaup";"pal, myynti & hoito tt";7442
"5516";2009;"kaup";"yokaup";"maanvil & metsä tt";140
"5517";2009;"kaup";"yokaup";"rakennus tt";1664
"5518";2009;"kaup";"yokaup";"korj & valm tt";4292
"5519";2009;"kaup";"yokaup";"pros tt";1727
"5520";2009;"kaup";"yokaup";"kulj tt";1574
"5521";2009;"kaup";"yokaup";"siivoojat & kettiö tt";1504
"5522";2009;"kaup";"yokaup";"muut tt";915
"5523";2009;"kaup";"yokaup";NA;492
"5524";2009;"kaup";"pk";"sotilaat";243
"5525";2009;"kaup";"pk";"johtajat";6331
"5526";2009;"kaup";"pk";"erityisasiantuntijat";14905
"5527";2009;"kaup";"pk";"asiantuntijat";15890
"5528";2009;"kaup";"pk";"tsto & aspal tt";6436
"5529";2009;"kaup";"pk";"pal, myynti & hoito tt";7753
"5530";2009;"kaup";"pk";"maanvil & metsä tt";91
"5531";2009;"kaup";"pk";"rakennus tt";1964
"5532";2009;"kaup";"pk";"korj & valm tt";3253
"5533";2009;"kaup";"pk";"pros tt";992
"5534";2009;"kaup";"pk";"kulj tt";1708
"5535";2009;"kaup";"pk";"siivoojat & kettiö tt";1226
"5536";2009;"kaup";"pk";"muut tt";1482
"5537";2009;"kaup";"pk";NA;853
"5538";2009;"tkakeskus";"ms";"sotilaat";7
"5539";2009;"tkakeskus";"ms";"johtajat";186
"5540";2009;"tkakeskus";"ms";"erityisasiantuntijat";588
"5541";2009;"tkakeskus";"ms";"asiantuntijat";653
"5542";2009;"tkakeskus";"ms";"tsto & aspal tt";164
"5543";2009;"tkakeskus";"ms";"pal, myynti & hoito tt";722
"5544";2009;"tkakeskus";"ms";"maanvil & metsä tt";75
"5545";2009;"tkakeskus";"ms";"rakennus tt";206
"5546";2009;"tkakeskus";"ms";"korj & valm tt";330
"5547";2009;"tkakeskus";"ms";"pros tt";293
"5548";2009;"tkakeskus";"ms";"kulj tt";440
"5549";2009;"tkakeskus";"ms";"siivoojat & kettiö tt";148
"5550";2009;"tkakeskus";"ms";"muut tt";56
"5551";2009;"tkakeskus";"ms";NA;58
"5552";2009;"tkakeskus";"ydinms";"sotilaat";117
"5553";2009;"tkakeskus";"ydinms";"johtajat";585
"5554";2009;"tkakeskus";"ydinms";"erityisasiantuntijat";2005
"5555";2009;"tkakeskus";"ydinms";"asiantuntijat";2027
"5556";2009;"tkakeskus";"ydinms";"tsto & aspal tt";562
"5557";2009;"tkakeskus";"ydinms";"pal, myynti & hoito tt";1978
"5558";2009;"tkakeskus";"ydinms";"maanvil & metsä tt";354
"5559";2009;"tkakeskus";"ydinms";"rakennus tt";590
"5560";2009;"tkakeskus";"ydinms";"korj & valm tt";1337
"5561";2009;"tkakeskus";"ydinms";"pros tt";989
"5562";2009;"tkakeskus";"ydinms";"kulj tt";1090
"5563";2009;"tkakeskus";"ydinms";"siivoojat & kettiö tt";353
"5564";2009;"tkakeskus";"ydinms";"muut tt";241
"5565";2009;"tkakeskus";"ydinms";NA;172
"5566";2009;"tkakeskus";"kaupms";"sotilaat";34
"5567";2009;"tkakeskus";"kaupms";"johtajat";355
"5568";2009;"tkakeskus";"kaupms";"erityisasiantuntijat";1074
"5569";2009;"tkakeskus";"kaupms";"asiantuntijat";1279
"5570";2009;"tkakeskus";"kaupms";"tsto & aspal tt";289
"5571";2009;"tkakeskus";"kaupms";"pal, myynti & hoito tt";1014
"5572";2009;"tkakeskus";"kaupms";"maanvil & metsä tt";105
"5573";2009;"tkakeskus";"kaupms";"rakennus tt";443
"5574";2009;"tkakeskus";"kaupms";"korj & valm tt";810
"5575";2009;"tkakeskus";"kaupms";"pros tt";550
"5576";2009;"tkakeskus";"kaupms";"kulj tt";548
"5577";2009;"tkakeskus";"kaupms";"siivoojat & kettiö tt";154
"5578";2009;"tkakeskus";"kaupms";"muut tt";201
"5579";2009;"tkakeskus";"kaupms";NA;125
"5580";2009;"tkakeskus";"kaup";"sotilaat";200
"5581";2009;"tkakeskus";"kaup";"johtajat";461
"5582";2009;"tkakeskus";"kaup";"erityisasiantuntijat";1572
"5583";2009;"tkakeskus";"kaup";"asiantuntijat";1954
"5584";2009;"tkakeskus";"kaup";"tsto & aspal tt";493
"5585";2009;"tkakeskus";"kaup";"pal, myynti & hoito tt";1570
"5586";2009;"tkakeskus";"kaup";"maanvil & metsä tt";73
"5587";2009;"tkakeskus";"kaup";"rakennus tt";539
"5588";2009;"tkakeskus";"kaup";"korj & valm tt";1233
"5589";2009;"tkakeskus";"kaup";"pros tt";675
"5590";2009;"tkakeskus";"kaup";"kulj tt";589
"5591";2009;"tkakeskus";"kaup";"siivoojat & kettiö tt";223
"5592";2009;"tkakeskus";"kaup";"muut tt";296
"5593";2009;"tkakeskus";"kaup";NA;143
"5594";2009;"tkakeskus";"tkakeskus";"sotilaat";1553
"5595";2009;"tkakeskus";"tkakeskus";"johtajat";10735
"5596";2009;"tkakeskus";"tkakeskus";"erityisasiantuntijat";40298
"5597";2009;"tkakeskus";"tkakeskus";"asiantuntijat";51570
"5598";2009;"tkakeskus";"tkakeskus";"tsto & aspal tt";22032
"5599";2009;"tkakeskus";"tkakeskus";"pal, myynti & hoito tt";71510
"5600";2009;"tkakeskus";"tkakeskus";"maanvil & metsä tt";11383
"5601";2009;"tkakeskus";"tkakeskus";"rakennus tt";12173
"5602";2009;"tkakeskus";"tkakeskus";"korj & valm tt";30126
"5603";2009;"tkakeskus";"tkakeskus";"pros tt";20513
"5604";2009;"tkakeskus";"tkakeskus";"kulj tt";14686
"5605";2009;"tkakeskus";"tkakeskus";"siivoojat & kettiö tt";16898
"5606";2009;"tkakeskus";"tkakeskus";"muut tt";7670
"5607";2009;"tkakeskus";"tkakeskus";NA;7096
"5608";2009;"tkakeskus";"yokaup";"sotilaat";131
"5609";2009;"tkakeskus";"yokaup";"johtajat";486
"5610";2009;"tkakeskus";"yokaup";"erityisasiantuntijat";2059
"5611";2009;"tkakeskus";"yokaup";"asiantuntijat";2327
"5612";2009;"tkakeskus";"yokaup";"tsto & aspal tt";707
"5613";2009;"tkakeskus";"yokaup";"pal, myynti & hoito tt";1504
"5614";2009;"tkakeskus";"yokaup";"maanvil & metsä tt";36
"5615";2009;"tkakeskus";"yokaup";"rakennus tt";736
"5616";2009;"tkakeskus";"yokaup";"korj & valm tt";886
"5617";2009;"tkakeskus";"yokaup";"pros tt";303
"5618";2009;"tkakeskus";"yokaup";"kulj tt";611
"5619";2009;"tkakeskus";"yokaup";"siivoojat & kettiö tt";484
"5620";2009;"tkakeskus";"yokaup";"muut tt";217
"5621";2009;"tkakeskus";"yokaup";NA;204
"5622";2009;"tkakeskus";"pk";"sotilaat";48
"5623";2009;"tkakeskus";"pk";"johtajat";703
"5624";2009;"tkakeskus";"pk";"erityisasiantuntijat";1693
"5625";2009;"tkakeskus";"pk";"asiantuntijat";1935
"5626";2009;"tkakeskus";"pk";"tsto & aspal tt";621
"5627";2009;"tkakeskus";"pk";"pal, myynti & hoito tt";965
"5628";2009;"tkakeskus";"pk";"maanvil & metsä tt";18
"5629";2009;"tkakeskus";"pk";"rakennus tt";279
"5630";2009;"tkakeskus";"pk";"korj & valm tt";406
"5631";2009;"tkakeskus";"pk";"pros tt";123
"5632";2009;"tkakeskus";"pk";"kulj tt";341
"5633";2009;"tkakeskus";"pk";"siivoojat & kettiö tt";129
"5634";2009;"tkakeskus";"pk";"muut tt";177
"5635";2009;"tkakeskus";"pk";NA;237
"5636";2009;"yokaup";"ms";"sotilaat";49
